post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1142924132454875	2016-08-22T17:35:28+0000	"a implantacao de mais de 500 km de corredores e faixas de onibus em sao paulo e uma politica que esta em sintonia com o que ha de mais moderno no mundo. e muito incomum em paises desenvolvidos as pessoas usarem carros na rotina, para ir ao trabalho, as escolas, porque se criou uma rede alternativa.   quando privilegiamos o transporte coletivo, os estudos mostram a eficiencia da acao. hoje, o passageiro economiza, em media, quatro horas semanais durante o transporte. ou seja, o usuario ganha quatro horas a mais para estar com a familia, estudar ou se exercitar."	2795	18	408
904277726319518_1142094022537886	2016-08-21T19:48:18+0000	"algumas pessoas tem receio de tomar medidas com visao de longo prazo, por medo das reacoes instantaneas. mas nos privilegiamos o planejamento, pensando sao paulo como ela deve ser pensada, como uma metropole dinamica. hoje a cidade tem investimentos programados ate 2030 em mobilidade, habitacao, educacao, entre outros setores, tornando sao paulo uma cidade referencia mundial.   e mais que obra, mais que uma acao de governo isolada. e uma forma diferente de governar, de garantir para cidade um legado duradouro. isso e mais sao paulo!"	3453	2	1253
904277726319518_1141005832646705	2016-08-20T16:26:55+0000	""	10040	28	464
904277726319518_1140404492706839	2016-08-19T23:42:52+0000	""	1498	1	99
904277726319518_1139921636088458	2016-08-19T15:09:22+0000	"violencia no transito e pessoa com deficiencia a vantagem de uma campanha e deixar claras as eventuais divergencias. uns defendem a extincao da secretaria da pessoa com deficiencia. ja outros criticam a ideia, mas defendem o aumento da velocidade maxima nas ruas da cidade. sera que nao sabem que acidentes de transito sao a causa de 40% dos casos de paraplegia e tetraplegia? sera que nao sabem que, entre 2001 e 2011, o numero de vitimas do transito com invalidez permanente aumentou mais de 20 vezes? nao da pra entender."	672	2	115
904277726319518_1139128312834457	2016-08-18T14:10:01+0000	"obrigado, dom angelico, pelo cafe da manha na brasilandia e pelo apoio declarado. o senhor e uma referencia moral e social importante para todos nos."	2328	4	325
904277726319518_1138532679560687	2016-08-17T18:46:46+0000	"perfil no instagram tenho alguns canais para a comunicacao com voces nas redes sociais. e agora tambem estou no instagram. e so me seguir e acompanhar as fotos que vou postar: haddad.fernando"	895	4	163
904277726319518_1136649599748995	2016-08-17T13:31:59+0000	"as vezes me perguntam sobre o chalita. eu o conheco ha 10 anos. ele e um grande quadro, que vem se aproximando do campo progressista ha tempos e que se somou ao nosso projeto, mudando de partido na epoca em que seria mais facil ficar no partido em que estava. voce sabe que poucos politicos tomariam essa atitude. vale a pena assistir ao video para saber um pouco mais do que eu penso sobre ele.  (via podemos mais)"	1236	15	230
904277726319518_1136865046394117	2016-08-15T19:13:55+0000	"um texto meu para reflexao sobre escola sem partido e o golpe  http://noticias.uol.com.br/opiniao/coluna/2016/08/15/escola-sem-partido-no-fundo-e-a-escola-do-partido-unico.htm"	3058	16	670
904277726319518_1136024636478158	2016-08-14T18:34:45+0000	"nesse dia dos pais, uma entrevista com a mae dos meus filhos."	6569	3	540
904277726319518_1134285009985454	2016-08-13T18:16:17+0000	"nesses quase 4 anos de administracao, nos preferimos diminuir os gastos em publicidade para atender as areas que precisavam de mais recursos e que realmente mudassem a vida dos paulistanos, para continuar atendendo quem mais precisa. um trabalho serio tem erros e acertos, e as criticas sao muito bem-vindas para que possamos corrigir os erros e trabalhar para construir politicas publicas que atendam cada vez mais os cidadaos de sao paulo."	1901	3	252
904277726319518_1132951413452147	2016-08-11T20:51:18+0000	"monumento a zumbi em novembro, mes da consciencia negra, vamos homenagear zumbi dos palmares, simbolo da luta da populacao negra no brasil, com um monumento. e ontem recebi jose maria dos santos, mais conhecido como jofe, o artista que venceu o concurso para criar a escultura. a obra sera instalada nas proximidades da antiga igreja do rosario dos homens pretos, no centro da cidade, para que a gente nunca se esqueca da historia da resistencia a escravidao."	1756	2	219
904277726319518_1132114536869168	2016-08-09T22:22:41+0000	"amanha, as 11 horas, vou participar da sabatina da radio e tv estadao. sera mais uma oportunidade para conversar sobre as acoes do nosso governo e sobre o futuro da nossa cidade. acompanhe pelo site."	1184	11	36
904277726319518_1128167993930489	2016-08-07T16:15:51+0000	"nesta semana, o comite olimpico internacional anunciou a inclusao de quatro novas modalidades para os proximos jogos olimpicos, em toquio-2020. uma delas e o skate.  fico muito feliz em saber que, em nosso governo, criamos melhores condicoes para a pratica desse esporte: construimos o skate park da chacara do jockey, a pista do parque dom pedro ii, o centro de esportes radicais, no bom retiro, que vai contar ate outubro com o segundo maior skate park do brasil e a reestruturacao da praca roosevelt; alem de diversas pistas de skate espalhadas pelos bairros da cidade."	2437	2	238
904277726319518_1129603873786901	2016-08-06T14:59:47+0000	"cinema na periferia estou muito feliz em anunciar que batemos a marca de 100 mil espectadores nas salas publicas de cinema do circuito spcine. hoje temos 18 salas de facil acesso para moradores da periferia, em todas as regioes da cidade. isso porque acreditamos que a populacao tem o direito de ver todo tipo de producao cinematografica, de graca e em equipamentos de ponta."	1064	0	187
904277726319518_1128733913873897	2016-08-05T17:37:07+0000	"deem uma olhada nos resultados de uma politica de mobilidade que privilegia o transporte coletivo. no ultimo ano, a velocidade media dos onibus aumentou de modo expressivo nos corredores, nas faixas exclusivas e ate mesmo nas vias compartilhadas. essa melhora nao tem precedente na historia de sao paulo. estamos no caminho certo."	3102	3	564
904277726319518_1128133873933901	2016-08-04T17:43:29+0000	"estou orgulhoso do trabalho de recuperacao de r$ 81 milhoes de recursos desviados em gestao passada. esse montante expressivo vai ser devolvido a sociedade na forma de creches e parques.  nossa gestao ja recuperou aos cofres publicos cerca de 278 milhoes de reais, gracas a acoes combinadas da nossa controladoria com o ministerio publico e a procuradoria geral do municipio, relativas a operacao agua espraiada e a mafia do iss.  alem disso, bloqueamos o equivalente a r$ 330 milhoes em imoveis de servidores ja exonerados a bem do servico publico.  tudo somado, sao r$ 608 milhoes que devolvemos a quem de direito: voce."	5916	4	1433
904277726319518_1127276224019666	2016-08-03T14:43:22+0000	"qual seria o numero aceitavel de mortes no transito de uma cidade como sao paulo? este video responde a pergunta cientificamente..."	7525	9	21070
904277726319518_1125849637495658	2016-08-01T19:22:23+0000	"sp sempre tentando estar na vanguarda nossa gestao quer sempre aproximar as pessoas dos espacos publicos, para que elas conquistem cada vez mais o seu direito a cidade. nessa linha, tentamos implantar em sao paulo um projeto que aproveitasse os cemiterios como espacos de lazer e cultura e como parque de memoria. as vezes e dificil mudar a forma de pensar. mas jamais perderemos a iniciativa de aplicar, em sao paulo, politicas inovadoras, reconhecidas e estruturadas em outras cidades do mundo."	2566	14	275
904277726319518_1125652170848738	2016-08-01T13:42:28+0000	"ontem visitei a ocupacao douglas rodrigues, na vila maria, que ha duas semanas foi atingida por um incendio. fomos conversar com os moradores e acompanhar o trabalho da subprefeitura, que esta fazendo obras de seguranca na regiao."	782	2	37
904277726319518_1125205740893381	2016-08-01T00:18:57+0000	"imperdivel: nelson cavaquinho na voz da israelense noa peled. gian correa no violao de 7 cordas faz acontecer. https://goo.gl/z8tvfj"	632	0	177
904277726319518_1123544887726133	2016-07-29T21:22:10+0000	"africa nas escolas  durante 35 anos, a unesco reuniu mais de 350 especialistas em historia do continente africano e produziu uma obra monumental, consolidada em oito volumes, chamada \"historia geral da africa\".  quando fui ministro da educacao, tomamos a iniciativa de traduzir toda a obra para a lingua portuguesa. em seguida, sintetizamos todos os volumes em dois livros, mais acessiveis para toda a comunidade academica.  agora, como prefeito, transformamos aquele material riquissimo em livro didatico - o primeiro baseado naquela obra. fico muito feliz em ver esse projeto concretizado. ver um trabalho dessa envergadura fazer parte da formacao basica dos estudantes da rede municipal.  para quem tiver maior interesse, segue o link da obra completa: http://goo.gl/yyucgh"	31319	14	48526
904277726319518_1121867101227245	2016-07-27T15:40:06+0000	""	2159	4	66
904277726319518_1121298641284091	2016-07-26T22:20:54+0000	"domingo, 24 de julho de 2016 - convencao de homologacao da candidatura de fernando haddad a prefeitura de sao paulo."	1724	6	84
904277726319518_1121192061294749	2016-07-26T19:38:41+0000	"lei de fomento as periferias na semana passada, sancionei a lei de fomento as periferias, que vai destinar verbas para iniciativas culturais dos bairros de sao paulo com alta vulnerabilidade social. essa era uma demanda antiga dos coletivos de cultura da periferia, que agora contam com uma fonte de financiamento exclusiva."	1692	3	1054
904277726319518_1118857078194914	2016-07-23T12:03:04+0000	"pessoal, entrei no snapchat para que voces possam acompanhar um pouco mais do meu dia a dia. e so adicionar:  haddadfernando"	1130	3	37
904277726319518_1118236854923603	2016-07-22T20:11:46+0000	"tive a honra de ser convidado para patrono da turma de formandos da eca-usp e estive, ontem, na cerimonia de colacao de grau. muita energia boa. sucesso para todos voces!"	3839	1	199
904277726319518_1117634934983795	2016-07-22T11:01:47+0000	"novo parque  municipal no fundao da zona sul acabamos de adquirir uma area de 300 mil m2 no fundao da m'boi. a beira da represa de guarapiranga, o novo parque municipal contara com um centro cultural, uma escola de esportes nauticos, alem da enorme area de lazer ja consolidada. o investimento oferecera lazer a uma populacao trabalhadora ate agora desprovida de equipamentos publicos de esporte e cultura. ate agosto ele sera aberto ao publico: tudo nosso!!!  fotos do equipamento: https://goo.gl/lns0zm"	2846	5	1643
904277726319518_1117603424986946	2016-07-21T23:00:00+0000	"no proximo domingo, dia 24, vai ocorrer a convencao de homologacao da minha candidatura a prefeitura de sao paulo. e dia de intensificar a luta por uma sao paulo melhor, mais moderna e mais humana. convido a todas e todos a participar desse momento com a gente! vai ser na quadra dos bancarios as 10 da manha."	3683	20	764
904277726319518_1117134861700469	2016-07-21T12:18:34+0000	"mais uma obra viaria para sp  no comeco da semana, fiz uma ultima vistoria as obras da ponte itapaiuna, que faz parte de um grande projeto viario na zona sul, o complexo chucri zaidan. a obra vai aliviar muito o transito na ponte joao dias, na regiao da vila andrade e de paraisopolis e facilita a vida de quem vem da estrada de itapecerica. e uma obra viaria de grande importancia pro arco pinheiros, que compoe o arco do futuro."	1671	2	548
904277726319518_1116166838463938	2016-07-19T18:02:22+0000	"sobre o incendio na vila maria hoje, na primeira hora do dia, recebemos representantes da comunidade da vila maria, onde, infelizmente, aconteceu um incendio no dia de ontem. alem de prestar solidariedade as vitimas, alinhamos estrategias para minimizar os estragos provocados pelo fogo, mobilizando as equipes de emergencia responsaveis. apesar da reducao em 60% dos incendios em favelas em sao paulo ao longo de nosso mandato, fatos como esse ainda ocorrem na cidade e exigem nossa total dedicacao."	525	1	39
904277726319518_1115531358527486	2016-07-18T20:38:32+0000	"inovacao em limpeza urbana fui visitar o bigtainer na brasilandia, um container subterraneo que coleta lixo e que conta com um sistema mecanizado bastante avancado. cartoes magneticos acionam a abertura do recipiente e quando ele atinge seu maximo de armazenamento, um sinal e emitido para a sua limpeza. ele tem capacidade para 10 toneladas e recebe residuos domiciliares organicos, embalagens e residuos de banheiro. sao paulo conta com uma das experiencias mais inovadoras em limpeza urbana."	7002	4	9136
904277726319518_1114094975337791	2016-07-16T14:49:44+0000	"desembarque seguro ontem sancionei uma lei que autoriza  os motoristas de onibus a parar fora dos pontos para que mulheres e idosos possam descer em locais mais acessiveis e seguros. a medida vale no periodo noturno, entre as 22 horas e as 5 horas."	9035	4	1163
